YEAR GRAD,STUDENT ID,AGE,RACE,GENDER,JOB STATUS,COMPANY NAME,JOB FIELD,STATE,PROGRAM ID,PROGRAM NAME,SALARY,CLASS MODE,COST,PROGRAM TYPE,AGE GROUP,AGE CLEAN
2025,WBPN231150,25,CINA,FEMALE,BEKERJA SEPENUH MASA,BK & SH BROTHERS SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SELANGOR,431,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN OPERASI),4300.00,ONLINE,4927,BACELOR,<29,25.0
2025,WBPN231151,25,TAMIL,FEMALE,BEKERJA SEPENUH MASA,VINDALOO RESTAURANT,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",PERAK,431,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN OPERASI),1800.00,ONLINE,4447,BACELOR,<29,25.0
2025,WBPN231155,36,MELAYU,FEMALE,BEKERJA SEPENUH MASA,SARAWAK METRO SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SARAWAK,431,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN OPERASI),5000.00,ONLINE,4597,BACELOR,30-39,36.0
2025,WBPN231156,26,INDIA,MALE,BEKERJA SEPENUH MASA,WESTERN DIGITAL (SANDISK STORAGE MALAYSIA SDN BHD),"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",PERAK,433,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (OPERASI INDUSTRI),2500.00,ONLINE,4115,BACELOR,<29,26.0
2025,WBPN231160,25,TAMIL,FEMALE,BEKERJA SEPENUH MASA,LEE YING HONG AGENCY,TRANSPORTATION AND STORAGE,NEGERI SEMBILAN,436,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN LOGISTIK & RANTAIAN BEKALAN),1700.00,ONLINE,5238,BACELOR,<29,25.0
2025,WBPN23118,29,MELAYU,MALE,BEKERJA SEPENUH MASA,PKPP PLANTATION SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",PAHANG,434,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN PERLADANGAN),2691.95,ONLINE,5479,BACELOR,<29,29.0
2025,WBPN23119,46,MELAYU,FEMALE,BEKERJA SEPENUH MASA,SENAI AIRPORT TERMINAL SERVICES SDN BHD,TRANSPORTATION AND STORAGE,JOHOR,436,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN LOGISTIK & RANTAIAN BEKALAN),4900.00,ONLINE,4518,BACELOR,40-49,46.0
2025,WBPN23122,48,MELAYU,MALE,BEKERJA SEPENUH MASA,VV ADVISORY SERVICES & SOLUTIONS,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",MELAKA,431,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN OPERASI),10000.00,ONLINE,4703,BACELOR,40-49,48.0
2025,WBPN23124,38,MELAYU,FEMALE,BEKERJA SEPENUH MASA,YU CONSTRUCTION SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SELANGOR,432,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN SUMBER MANUSIA),4419.00,ONLINE,5273,BACELOR,30-39,38.0
2025,WBPN23127,35,INDIA,MALE,BEKERJA SEPENUH MASA,ACME PTD LTD,MANUFACTURING,JOHOR,435,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN KEJURUTERAAN),9000.00,ONLINE,5866,BACELOR,30-39,35.0
2025,WBPN23128,24,INDIA,FEMALE,BEKERJA SEPARA MASA,SJK(T) PORT DICKSON,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",NEGERI SEMBILAN,432,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN SUMBER MANUSIA),1700.00,ONLINE,4320,BACELOR,<29,24.0
2025,WBPN23130,37,INDIA,MALE,BEKERJA SEPENUH MASA,LAZADA SDN BHD,TRANSPORTATION AND STORAGE,SELANGOR,436,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN LOGISTIK & RANTAIAN BEKALAN),3500.00,ONLINE,5572,BACELOR,30-39,37.0
2025,WBPN23139,31,MELAYU,MALE,BEKERJA SEPENUH MASA,AKAMAI TECHNOLOGIES SDN BHD,MANUFACTURING,PERAK,435,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN KEJURUTERAAN),7600.00,ONLINE,4341,BACELOR,30-39,31.0
2025,WBPN23142,36,MELAYU,FEMALE,BEKERJA SEPENUH MASA,KPMG PLT (CHARTERED ACCUNTANTS),TRANSPORTATION AND STORAGE,NEGERI SEMBILAN,436,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN LOGISTIK & RANTAIAN BEKALAN),3000.00,ONLINE,5836,BACELOR,30-39,36.0
2025,WBPN23143,25,INDIA,MALE,BEKERJA SEPENUH MASA,MAXIS BERHAD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",KUALA LUMPUR,431,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN OPERASI),3400.00,ONLINE,5653,BACELOR,<29,25.0
2025,WBPN23144,28,JAWA,FEMALE,BEKERJA SEPENUH MASA,DERMYPACK PLASTIC (M) SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",JOHOR,432,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN SUMBER MANUSIA),2700.00,ONLINE,5681,BACELOR,<29,28.0
2025,WBPN23147,27,CINA,MALE,BEKERJA SEPENUH MASA,OCIKUMHO SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SARAWAK,433,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (OPERASI INDUSTRI),5000.00,ONLINE,4457,BACELOR,<29,27.0
2025,WBPN23148,45,BISAYA-SINO-SABAH,MALE,BEKERJA SEPENUH MASA,SGS PETROTECHNICAL INSPECTION,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",LABUAN,433,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (OPERASI INDUSTRI),3500.00,ONLINE,4404,BACELOR,40-49,45.0
2025,WBPN23149,30,MELAYU,FEMALE,BEKERJA SEPENUH MASA,JABATAN IMIGRESEN MALAYSIA,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",MELAKA,433,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (OPERASI INDUSTRI),1700.00,ONLINE,4519,BACELOR,30-39,30.0
2025,WBPN23151,24,BUGIS,MALE,BEKERJA SEPENUH MASA,GKN AEROPSACE,MANUFACTURING,JOHOR,435,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN KEJURUTERAAN),3000.00,ONLINE,4736,BACELOR,<29,24.0
2025,WBPN23163,44,INDIA,FEMALE,BEKERJA SEPENUH MASA,KERRY INGREDIENTS (M) SDN BHD,TRANSPORTATION AND STORAGE,JOHOR,436,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN LOGISTIK & RANTAIAN BEKALAN),5897.00,ONLINE,4586,BACELOR,40-49,44.0
2025,WBPN23168,35,MELAYU,MALE,BEKERJA SEPENUH MASA,SARAWAK ENERGY BERHAD,MANUFACTURING,SARAWAK,435,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN KEJURUTERAAN),5000.00,ONLINE,4920,BACELOR,30-39,35.0
2025,WBPN23169,26,KAYAN-SARAWAK,MALE,BEKERJA SEPENUH MASA,HALUAN CEKAP SDN BHD,MANUFACTURING,SARAWAK,435,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN KEJURUTERAAN),3000.00,ONLINE,4826,BACELOR,<29,26.0
2025,WBPN23175,28,INDIA,FEMALE,BEKERJA SEPENUH MASA,YAMADA ELECTRIC MFG (M) SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SELANGOR,432,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN SUMBER MANUSIA),2300.00,ONLINE,5403,BACELOR,<29,28.0
2025,WBPN23176,41,MELAYU,MALE,BEKERJA/USAHAWAN/FREELANCE,NOT SPECIFIED,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",PAHANG,431,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN OPERASI),NOT SPECIFIED,ONLINE,5503,BACELOR,40-49,41.0
2025,WBPN23178,38,INDIA,MALE,BEKERJA SEPENUH MASA,SCHOLASTIC ASIA (M) SDN BHD,TRANSPORTATION AND STORAGE,SELANGOR,436,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN LOGISTIK & RANTAIAN BEKALAN),4600.00,ONLINE,4305,BACELOR,30-39,38.0
2025,WBPN23180,46,TAMIL,FEMALE,BEKERJA SEPENUH MASA,EDISI ABAD SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SELANGOR,432,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN SUMBER MANUSIA),2500.00,ONLINE,5141,BACELOR,40-49,46.0
2025,WBPN23185,34,TAMIL,MALE,BEKERJA SEPENUH MASA,SINWA SINGAPORE PTE LTD,TRANSPORTATION AND STORAGE,JOHOR,436,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN LOGISTIK & RANTAIAN BEKALAN),3000.00,ONLINE,5229,BACELOR,30-39,34.0
2025,WBPN23186,34,KEDAYAN-SARAWAK,MALE,BEKERJA SEPENUH MASA,PANTAI HOSPITAL KUALA LUMPUR,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SARAWAK,431,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN OPERASI),4500.00,ONLINE,5796,BACELOR,30-39,34.0
2025,WBPN23187,42,INDIA,FEMALE,BEKERJA SEPENUH MASA,FRAD COFFEE SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",PULAU PINANG,432,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN SUMBER MANUSIA),2209.00,ONLINE,5160,BACELOR,40-49,42.0
2025,WBPN23189,39,INDIA,MALE,BEKERJA SEPENUH MASA,COLUMBIA ASIA HOSPITAL - CHERAS,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SELANGOR,431,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN OPERASI),5335.00,ONLINE,5806,BACELOR,30-39,39.0
2025,WBPN23190,39,HOKKIEN,MALE,BEKERJA SEPENUH MASA,HRD (M) SDN BHD,TRANSPORTATION AND STORAGE,KEDAH,436,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN LOGISTIK & RANTAIAN BEKALAN),3500.00,ONLINE,4684,BACELOR,30-39,39.0
2025,WBPN23192,47,MELAYU,MALE,BEKERJA SEPENUH MASA,KLKLAND SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SELANGOR,431,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN OPERASI),7000.00,ONLINE,4770,BACELOR,40-49,47.0
2025,WBPN23194,37,INDIA,FEMALE,BEKERJA SEPARA MASA,ULTRASMART GLOBAL TECH SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",KEDAH,432,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN SUMBER MANUSIA),2000.00,ONLINE,5610,BACELOR,30-39,37.0
2025,WBPN23195,23,TAMIL,FEMALE,BEKERJA SEPENUH MASA,GD ROMPIN CASH AND CARRY,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",NEGERI SEMBILAN,431,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN OPERASI),1800.00,ONLINE,4144,BACELOR,<29,23.0
2025,WBPN23196,24,MELANAU-SARAWAK,FEMALE,BEKERJA SEPENUH MASA,FTM MANAGEMENT SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SARAWAK,431,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN OPERASI),2000.00,ONLINE,5903,BACELOR,<29,24.0
2025,WBPN23197,48,MELAYU,MALE,BEKERJA SEPENUH MASA,LADANG RISDA ULU SLIM,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",KEDAH,434,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN PERLADANGAN),5000.00,ONLINE,5549,BACELOR,40-49,48.0
2025,WBPN23201,26,MELAYU,FEMALE,BEKERJA SEPENUH MASA,I SWIM SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",MELAKA,431,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN OPERASI),2500.00,ONLINE,4251,BACELOR,<29,26.0
2025,WBPN23202,23,MELAYU,MALE,BEKERJA SEPENUH MASA,GEORGE KENT (M) BERHAD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",PAHANG,433,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (OPERASI INDUSTRI),2800.00,ONLINE,4871,BACELOR,<29,23.0
2025,WBPN23206,29,MELAYU,MALE,BEKERJA SEPENUH MASA,HP MALAYSIA MANUFACTURING SDN BHD,MANUFACTURING,PULAU PINANG,435,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN KEJURUTERAAN),4000.00,ONLINE,5792,BACELOR,<29,29.0
2025,WBPN23208,48,SINO-NATIVE-SABAH,MALE,BEKERJA SEPENUH MASA,MAKAMEWAH SDN BHD,MANUFACTURING,SABAH,435,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN KEJURUTERAAN),9500.00,ONLINE,4788,BACELOR,40-49,48.0
2025,WBPN23209,31,INDIA,FEMALE,BELUM/TIDAK BEKERJA,NOT SPECIFIED,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SELANGOR,431,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN OPERASI),NOT SPECIFIED,ONLINE,5318,BACELOR,30-39,31.0
2025,WBPN23210,29,MELAYU,MALE,BEKERJA SEPENUH MASA,RISDA ESTATES SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",TERENGGANU,434,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN PERLADANGAN),2100.00,ONLINE,4756,BACELOR,<29,29.0
2025,WBPN232101,47,MURUT-SABAH,MALE,BEKERJA SEPENUH MASA,SAWIT KINABALU GROUP,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SABAH,434,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN PERLADANGAN),4530.00,ONLINE,4583,BACELOR,40-49,47.0
2025,WBPN232102,31,TAMIL,MALE,BEKERJA SEPENUH MASA,WESTPORT MALAYSIA SDN.BHD.,MANUFACTURING,SELANGOR,435,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN KEJURUTERAAN),2400.00,ONLINE,4065,BACELOR,30-39,31.0
2025,WBPN232103,40,MELAYU,MALE,BEKERJA SEPENUH MASA,ISS FACILITIES,TRANSPORTATION AND STORAGE,JOHOR,436,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN LOGISTIK & RANTAIAN BEKALAN),6000.00,ONLINE,5742,BACELOR,40-49,40.0
2025,WBPN232105,29,BUGIS,MALE,BEKERJA SEPENUH MASA,KUALA LUMPUR KEPONG,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SABAH,434,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN PERLADANGAN),2500.00,ONLINE,4374,BACELOR,<29,29.0
2025,WBPN23211,30,MELAYU,MALE,BEKERJA SEPENUH MASA,RISDA ESTATES SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",PAHANG,434,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN PERLADANGAN),2500.00,ONLINE,4769,BACELOR,30-39,30.0
2025,WBPN23212,45,MELAYU,MALE,BEKERJA SEPENUH MASA,SUNWAY RESORT HOTEL,MANUFACTURING,SELANGOR,435,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN KEJURUTERAAN),3490.00,ONLINE,4897,BACELOR,40-49,45.0
2025,WBPN23213,35,TAMIL,MALE,BEKERJA SEPENUH MASA,PHS AUTOHAUS.SDN.BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",MELAKA,431,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN OPERASI),8000.00,ONLINE,5849,BACELOR,30-39,35.0
2025,WBPN23216,34,MURUT/LUN BAWANG - SARAWAK,FEMALE,BEKERJA SEPENUH MASA,FASTART SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SARAWAK,431,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN OPERASI),3124.85,ONLINE,5326,BACELOR,30-39,34.0
2025,WBPN23217,36,INDIA,FEMALE,BEKERJA SEPENUH MASA,SATS,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",JOHOR,431,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN OPERASI),4500.00,ONLINE,4980,BACELOR,30-39,36.0
2025,WBPN23219,31,MELAYU,FEMALE,BEKERJA SEPENUH MASA,MALAYSIA AIRPORT HOLDING BERHAD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",KEDAH,432,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN SUMBER MANUSIA),2800.00,ONLINE,5670,BACELOR,30-39,31.0
2025,WBPN23220,28,INDIA,FEMALE,BEKERJA SEPENUH MASA,TSV ASSOCIATE,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",JOHOR,431,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN OPERASI),2600.00,ONLINE,4298,BACELOR,<29,28.0
2025,WBPN23222,43,MELAYU,MALE,BEKERJA SEPENUH MASA,KOKUYO (M) SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",NEGERI SEMBILAN,431,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN OPERASI),2400.00,ONLINE,5820,BACELOR,40-49,43.0
2025,WBPN23225,46,TAMIL,MALE,BEKERJA SEPENUH MASA,MANUALIFE,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",PULAU PINANG,434,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN PERLADANGAN),3000.00,ONLINE,5809,BACELOR,40-49,46.0
2025,WBPN23226,24,INDIA,FEMALE,BEKERJA SEPENUH MASA,MASTER JAYA ENVIRONMENT SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",NEGERI SEMBILAN,432,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN SUMBER MANUSIA),3000.00,ONLINE,5875,BACELOR,<29,24.0
2025,WBPN23229,43,MELAYU,MALE,BEKERJA/USAHAWAN/FREELANCE,NOT SPECIFIED,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SABAH,431,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN OPERASI),NOT SPECIFIED,ONLINE,4639,BACELOR,40-49,43.0
2025,WBPN23232,27,INDIA,MALE,BEKERJA SEPENUH MASA,DKSH MALAYSIA,TRANSPORTATION AND STORAGE,SELANGOR,436,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN LOGISTIK & RANTAIAN BEKALAN),4200.00,ONLINE,4936,BACELOR,<29,27.0
2025,WBPN23235,45,TAMIL,MALE,BEKERJA SEPENUH MASA,METROD (MALAYSIA) SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SELANGOR,433,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (OPERASI INDUSTRI),3700.00,ONLINE,4086,BACELOR,40-49,45.0
2025,WBPN23236,24,MELAYU,FEMALE,BEKERJA SEPENUH MASA,MADISON AMERICA (M) SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",JOHOR,432,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN SUMBER MANUSIA),2200.00,ONLINE,5095,BACELOR,<29,24.0
2025,WBPN23238,45,MELANAU-SARAWAK,MALE,BEKERJA SEPENUH MASA,SARAWAK PETCHEM SDN BHD,MANUFACTURING,SARAWAK,435,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN KEJURUTERAAN),11570.00,ONLINE,4294,BACELOR,40-49,45.0
2025,WBPN23239,33,KELABIT-SARAWAK,FEMALE,BEKERJA SEPENUH MASA,KINSAJASA SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SARAWAK,432,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN SUMBER MANUSIA),3500.00,ONLINE,4086,BACELOR,30-39,33.0
2025,WBPN23246,36,KAYAN-SARAWAK,MALE,BEKERJA SEPENUH MASA,SGC E&C,MANUFACTURING,SARAWAK,435,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN KEJURUTERAAN),13000.00,ONLINE,5385,BACELOR,30-39,36.0
2025,WBPN23247,25,MELAYU,MALE,BEKERJA SEPENUH MASA,ZION F&B PTE LTD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",JOHOR,431,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN OPERASI),7000.00,ONLINE,5687,BACELOR,<29,25.0
2025,WBPN23250,40,IBAN/SEA DAYAK -SARAWAK,MALE,BEKERJA SEPENUH MASA,SARAWAK PETCHEM SDN BHD,MANUFACTURING,SARAWAK,435,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN KEJURUTERAAN),6783.00,ONLINE,4454,BACELOR,40-49,40.0
2025,WBPN23251,40,MELAYU,MALE,BEKERJA SEPENUH MASA,AMANAH SAHAM PAHANG BERHAD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",PAHANG,434,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN PERLADANGAN),4000.00,ONLINE,4096,BACELOR,40-49,40.0
2025,WBPN23254,37,INDIA,MALE,BEKERJA SEPENUH MASA,GD EXPRESS SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SELANGOR,432,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN SUMBER MANUSIA),3000.00,ONLINE,4877,BACELOR,30-39,37.0
2025,WBPN23257,41,MELAYU,MALE,BEKERJA SEPENUH MASA,DYA SUBSEA ENGINEERING,MANUFACTURING,SELANGOR,435,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN KEJURUTERAAN),3500.00,ONLINE,5627,BACELOR,40-49,41.0
2025,WBPN23258,35,MELAYU,MALE,BEKERJA SEPENUH MASA,VELESTO DRILLING,TRANSPORTATION AND STORAGE,TERENGGANU,436,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN LOGISTIK & RANTAIAN BEKALAN),3000.00,ONLINE,4371,BACELOR,30-39,35.0
2025,WBPN23261,45,HAINANESE,FEMALE,BEKERJA SEPENUH MASA,CAPITAL INTERTRADE SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SELANGOR,431,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN OPERASI),5000.00,ONLINE,4374,BACELOR,40-49,45.0
2025,WBPN23263,35,TAMIL,MALE,BEKERJA SEPENUH MASA,KELLOGGS ASIA PRODUCTS,MANUFACTURING,NEGERI SEMBILAN,435,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN KEJURUTERAAN),4500.00,ONLINE,4994,BACELOR,30-39,35.0
2025,WBPN23264,30,INDIA,FEMALE,BEKERJA SEPENUH MASA,AETOS SECURITY MANAGEMENT,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",JOHOR,431,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN OPERASI),4500.00,ONLINE,5984,BACELOR,30-39,30.0
2025,WBPN23267,39,MELAYU,MALE,BEKERJA SEPENUH MASA,LUMUT NAVAL SHIPYARD SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",PERAK,433,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (OPERASI INDUSTRI),2500.00,ONLINE,4686,BACELOR,30-39,39.0
2025,WBPN23272,32,MELAYU,FEMALE,BEKERJA SEPENUH MASA,KUALA LUMPUR VALVE & FITTING (M) SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SELANGOR,432,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN SUMBER MANUSIA),3000.00,ONLINE,4563,BACELOR,30-39,32.0
2025,WBPN23274,27,KENYAH-SARAWAK,MALE,BEKERJA SEPENUH MASA,OCIKUMHO SDN.BHD,MANUFACTURING,SARAWAK,435,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN KEJURUTERAAN),7000.00,ONLINE,5673,BACELOR,<29,27.0
2025,WBPN23277,52,TAMIL,MALE,BEKERJA SEPENUH MASA,SH COGENT LOGISTICS PTE LTD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",JOHOR,433,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (OPERASI INDUSTRI),15000.00,ONLINE,5201,BACELOR,50-59,52.0
2025,WBPN23280,35,IBAN/SEA DAYAK -SARAWAK,FEMALE,BEKERJA SEPENUH MASA,MATCO MALAYSIA SDN.BHD.,TRANSPORTATION AND STORAGE,SARAWAK,436,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN LOGISTIK & RANTAIAN BEKALAN),4100.00,ONLINE,4832,BACELOR,30-39,35.0
2025,WBPN23284,26,TAMIL,FEMALE,BEKERJA SEPENUH MASA,UBC BOCA SDN BHD,"PROFESSIONAL, SCIENTIFIC, AND TECHNICAL ACTIVITIES",SELANGOR,432,BACELOR EKSEKUTIF PENGURUSAN PERNIAGAAN (PENGURUSAN SUMBER MANUSIA),2800.00,ONLINE,5936,BACELOR,<29,26.0
